"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr18",29647201,29666336,19136,"+","641525","Pcdhgc5",-0.0967640803210054,0.857178861231893,0.952499860011504
"chr18",29669659,29769044,99386,"-","307483","Diaph1",0.0302771541205555,0.804769393750674,0.930805887549958
"chr18",29770730,29789797,19068,"-","84578","Hdac3",0.152045188630168,0.386288326567231,0.705200753941021
"chr18",29790415,29793986,3572,"+","361313","Rell2",0.0189073599248091,0.510320088015269,0.788285134943247
"chr18",29793899,29804466,10568,"-","307482","Fchsd1",0.163292116058994,0.530674878431604,0.80022947001422
"chr18",30085182,30098103,12922,"+","307480","Dele1",-0.216666491989655,0.0636070002208961,0.32345152022507
"chr18",30103728,30119307,15580,"-","116808","Pcdh12",-0.203391752446553,0.139624672778841,0.459972684535169
"chr18",30132669,30155686,23018,"+","619577","Rnf14",-0.9091671810509,0.000668939796121538,0.0425192434896349
"chr18",30165435,30177462,12028,"-","683570","Gnpda1",-0.116881172621873,0.434933113170972,0.740969353378598
"chr18",30265873,30316057,50185,"+","291609","Ndfip1",-0.160455735669045,0.796179140926794,0.928068432404606
"chr18",30436520,30451426,14907,"-","291610","Spry4",-0.206592193130774,0.872491340398858,0.958420563013122
"chr18",30689306,30710281,20976,"-","25317","Fgf1",-0.264299341540594,0.82925537464273,0.94206066164511
"chr18",30838671,31228842,390172,"+","307459","Arhgap26",-0.129574885231129,0.224254363268548,0.5632020716183
"chr18",31236277,31252492,16216,"-","100911367","LOC100911367",-0.0843337750395816,0.30173060258293,0.638500373535494
"chr18",31271681,31359735,88055,"-","24413","Nr3c1",-0.243077983208722,0.0276478140990328,0.224097739876987
"chr18",31654218,31656486,2269,"+","291615","Pabpc2",-0.192484837547997,0.0745660324437294,0.348911548548646
"chr18",32123815,32136947,13133,"-","361315","Yipf5",0.0219426222752289,0.963204449149876,0.98929879288593
"chr18",32168334,32460847,292514,"+","291618","Kctd16",-0.12194275034436,0.900957568068097,0.968555706508539
"chr18",33874318,33961120,86803,"-","681037","Prelid2",0.15854354161672,0.581563270596409,0.828896415676768
"chr18",33984689,33998094,13406,"-","681048","Grxcr2",-0.0851630766114736,0.148590244738276,0.473149762144142
"chr18",34046879,34146860,99982,"+","307472","Sh3rf2",0.546788494642329,0.70536057565394,0.886760804446846
"chr18",34201555,34255891,54337,"-","291624","Lars1",-0.213895517200737,0.378249355712483,0.699049710181088
"chr18",34273527,34334127,60601,"+","361317","Rbm27",0.0236165308742895,0.443181806982562,0.746973547059381
"chr18",34390205,34392797,2593,"+","364855","Pou4f3",-0.192500322414414,0.158966254184385,0.486382624006512
"chr18",34505751,34566470,60720,"+","307474","Tcerg1",0.00147630126363477,0.1699206878969,0.501898873332223
"chr18",34568907,34570301,1395,"-","307475","Gpr151",-0.448097662124728,0.114776945173396,0.421623301843555
"chr18",34653716,35080666,426951,"-","60660","Ppp2r2b",0.126039480009438,0.906068434650824,0.969933131626203
"chr18",35259052,35368451,109400,"+","364858","Stk32a",-0.0854215303000359,0.905286423569165,0.969933131626203
"chr18",35377873,35437563,59691,"-","25418","Dpysl3",0.0893182044571068,0.471856241022586,0.765300959723229
"chr18",35532552,35747775,215224,"-","307479","Jakmip2",0.00137324624770822,0.30209800319077,0.63887691317718
"chr18",35826607,35835791,9185,"-","266602","Spink1l",0.284145117415276,0.222183789205821,0.560911934614434
"chr18",35870723,35882693,11971,"-","24833","Spink1",0.125842628398087,0.318691396043037,0.652065053077147
"chr18",35932840,35935762,2923,"+","498854","Scgb3a2",0.230386028644407,0.607241699711008,0.840866793784908
"chr18",35948402,35969502,21101,"-","291608","C18h5orf46",0.25457651609979,0.0807244980122378,0.36009032280363
"chr18",36264452,36333142,68691,"+","361319","Spink5",-0.0399022160717368,0.778229150441713,0.920143869070376
"chr18",36339223,36342144,2922,"+","408231","Spink14",0.693947429479314,0.00265696338250456,0.0847156356992122
"chr18",36397910,36409819,11910,"+","408235","Spink6",0.560190335860032,0.0298227610492714,0.232462889770293
"chr18",36488275,36491647,3373,"-","498855","RGD1559536",0.0391504351992864,0.252755125281577,0.592718646954797
"chr18",36705314,36724841,19528,"+","291605","Myot",0.152670450609535,0.962259968004554,0.989038105081174
"chr18",36750732,36787067,36336,"+","291604","Dcp2",-0.0681953416637864,0.251750226614955,0.59185232593838
"chr18",36798372,37255038,456667,"-","307449","Mcc",-0.133073389263206,0.0922320292284083,0.381463447261802
"chr18",38114226,38258347,144122,"+","54262","Kcnn2",-0.324676694736904,0.001981096693801,0.073081739405691
"chr18",38861018,38912859,51842,"-","291597","Trim36",-0.313613340063472,0.283455020966917,0.623115795482049
"chr18",38953329,38995502,42174,"-","81746","Pggt1b",-0.312170426889065,0.983109190213922,0.995671426483136
"chr18",38998139,39032329,34191,"-","498858","Ccdc112",-0.115457033296062,0.334475342291693,0.665022410893985
"chr18",39190515,39191332,818,"-","317161","Mospd4",-0.324186419023156,0.119102446193416,0.42962129794675
"chr18",39232900,39258692,25793,"-","302288","Fem1c",-0.0846936396119908,0.828396505636642,0.941682039061036
"chr18",39294453,39311462,17010,"-","364867","Ticam2",-0.283900080157687,0.0253422489300007,0.215979961741647
"chr18",39318564,39325640,7077,"-","252889","Tmed7",0.0481139787479144,0.820458427805551,0.93827208149043
"chr18",39325695,39337055,11361,"+","317163","Eif1a",-0.54983176981498,0.0150896696458539,0.174020217999177
"chr18",39432480,39447124,14645,"-","81718","Cdo1",-0.188864668055979,0.244956504586915,0.583388866173493
"chr18",39452247,39462424,10178,"-","361321","Atg12",-0.12881792855957,0.0133429662336599,0.165359845214164
"chr18",39462778,39531626,68849,"+","302290","Ap3s1",-0.13038241418631,0.231922745581551,0.570073496973203
"chr18",39589341,39596429,7089,"+","317165","NA_317165",-0.19350672370386,0.245862087883142,0.584466498586264
"chr18",39741301,39874801,133501,"+","361323","Commd10",0.0513661842007438,0.51659277203398,0.792260981752927
"chr18",40050623,40171954,121332,"-","361324","Sema6a",-0.0614364162596038,0.722028402877615,0.89398631406497
"chr18",42817275,42901864,84590,"-","361326","Dtwd2",-0.0268486515315734,0.53074051004507,0.80022947001422
"chr18",42993340,43163457,170118,"+","307429","Dmxl1",-0.0151330265595688,0.822580264945061,0.938992601329986
"chr18",43256748,43299517,42770,"+","307428","Tnfaip8",-0.0530634125428379,0.800685412117921,0.930502698834691
"chr18",43328903,43417950,89048,"+","79244","Hsd17b4",-0.0323439392242749,0.885739776837195,0.963183317038364
"chr18",43524447,43526036,1590,"+","498864","Fam170a",-0.0630552868307961,0.0525530555218952,0.29694349615531
"chr18",43879711,43880734,1024,"-","291585","Pudp",-0.104633678518861,0.198713887048153,0.537963271199015
"chr18",44424656,44632383,207728,"+","361327","Prr16",-0.496479930331719,0.000653010851441961,0.0421578104681979
"chr18",45758874,45760123,1250,"+","291470","Ftmt",-0.209748027911965,0.157199935218977,0.483846919776115
"chr18",45920389,45941473,21085,"+","291469","Srfbp1",-0.155026158562381,0.122195725744008,0.434627551478411
"chr18",45952021,45952079,59,"+","100314170","Snora36c",-0.0682166258780597,0.372934184431296,0.695194929861932
"chr18",45967341,46041477,74137,"-","24914","Lox",0.0265721098238215,0.956223397632124,0.986830886251595
"chr18",46041224,46071502,30279,"+","307310","Zfp474",0.0349895725673219,0.847771819863887,0.949855247893504
"chr18",46077847,46099224,21378,"+","498866","Zfp475",0.0683825196826204,0.678805813131997,0.876108141223587
"chr18",46124239,46125888,1650,"+","291468","Gykl1",-0.0108450541334828,0.731899287500384,0.899248018330341
"chr18",46207152,46343929,136778,"+","307309","Sncaip",-0.122911227288194,0.579605427961759,0.827255451204812
"chr18",46262060,46263031,972,"+","113939903","Ancv1r",-0.325365977856326,0.496369822294187,0.780169514272916
"chr18",46602303,46643869,41567,"+","291464","Snx2",-0.282200988675163,0.707847329554103,0.887641882755451
"chr18",46671624,46826071,154448,"+","361328","Snx24",0.112528656350511,0.988727007566544,0.996920783806312
"chr18",46842410,46855016,12607,"-","291463","Ppic",-0.340261210899931,0.384281810167353,0.703931287308345
"chr18",47127981,47189964,61984,"-","307302","Cep120",-0.114613795892264,0.894240327640496,0.96635377591678
"chr18",47299579,47386537,86959,"+","64823","Csnk1g3",-0.121066864139781,0.337270449737104,0.667459180962578
"chr18",48304880,48410465,105586,"-","307296","Zfp608",-0.0515580123797593,0.466040278156633,0.761255434258821
"chr18",49884014,49981956,97943,"+","307288","Gramd2b",-0.353718569554359,0.025410723001526,0.215979961741647
"chr18",50009934,50042193,32260,"-","291450","Aldh7a1",-0.608136966101063,0.000125001036464447,0.0185866523169292
"chr18",50053133,50069823,16691,"+","286917","Phax",-0.814154897097101,0.00944513207964703,0.142372625539408
"chr18",50070610,50073942,3333,"+","498870","Tex43",-0.484461436536694,0.018464641222371,0.187845944570877
"chr18",50175874,50214502,38629,"+","116685","Lmnb1",-0.00170193774740184,0.779211870013527,0.920653991807571
"chr18",50237218,50389233,152016,"-","364878","Marchf3",-0.0644090402533095,0.585155826686213,0.831072186798606
"chr18",50424084,50440068,15985,"-","100174910","LOC100174910",-0.134608186439792,0.636379663482848,0.856215446925186
"chr18",50649725,50752618,102894,"+","291445","Megf10",-0.0697111859112843,0.786455004434331,0.923897858406079
"chr18",50812565,50846267,33703,"+","291444","Prrc1",-0.0950014630610831,0.339188401904198,0.668195345743968
"chr18",50931453,50940642,9190,"+","100188934","Ctxn3",-0.270721066553824,0.00205162140730671,0.0746850156142112
"chr18",50942677,50948659,5983,"-","100910189","LOC100910189",-0.128216218710161,0.163895179350863,0.493960835121239
"chr18",51348302,51416440,68139,"+","83629","Slc12a2",-0.0947905075101227,0.483342908115863,0.771765443967205
"chr18",51499737,51703976,204240,"-","689008","Fbn2",0.353197568386356,0.0302574305755607,0.2339684332355
"chr18",52041074,52099414,58341,"+","291582","Slc27a6",0.571882526186976,0.177751805487159,0.50921416991447
"chr18",52158790,52179206,20417,"+","364879","Isoc1",-0.209427062292124,0.218970403346157,0.558132864076441
"chr18",52347428,52530509,183082,"+","361332","Adamts19",0.0146432196444601,0.744358268407562,0.904864412034485
"chr18",52539917,52554463,14547,"+","291580","Minar2",0.0785258326829695,0.542912227506163,0.80703455943384
"chr18",53761118,53770183,9066,"+","307414","Ifgga2l1",-0.0814151233418145,0.895530442477059,0.966957062078284
"chr18",53870838,53890135,19298,"+","498873","MGC105567",0.116421245542382,0.609447255701953,0.842204136762954
"chr18",53930019,53956940,26922,"-","286910","Smim3",0.268931117557232,0.233433552143194,0.571426855966324
"chr18",53982414,54007005,24592,"+","84428","Dctn4",0.171819781503954,0.876958304986951,0.960402082907767
"chr18",54013374,54024182,10809,"+","307410","Rbm22",0.0852711576017021,0.677578943800884,0.8754046871114
"chr18",54055938,54076930,20993,"-","60324","Synpo",0.0638480255582904,0.442703604254195,0.746792599247979
"chr18",54140779,54178189,37411,"-","29633","Ndst1",-0.193130798268502,0.759019452407743,0.910871534959805
"chr18",54256803,54266003,9201,"+","25599","Cd74",-0.183717701241101,0.338244858470398,0.667531149639029
"chr18",54267035,54300324,33290,"-","291571","Tcof1",-0.235651530529013,0.371316894758176,0.69441540054536
"chr18",54364416,54370995,6580,"+","307404","Arsi",-0.253521404954816,0.573539045853756,0.823585633085065
"chr18",54378784,54438030,59247,"+","25400","Camk2a",-0.014449054073057,0.467372431103408,0.762118042000749
"chr18",54448464,54467319,18856,"-","117100","Slc6a7",-0.260046870832674,0.617318510125225,0.845974761164221
"chr18",54500002,54538843,38842,"+","24629","Pdgfrb",0.0967775416574077,0.560401036514319,0.817237841741255
"chr18",54563990,54590415,26426,"+","307403","Csf1r",-0.300029510202179,0.54225389872474,0.806699329841219
"chr18",54652951,54666626,13676,"-","117267","Slc26a2",0.25910759158238,0.535340605145354,0.803530095399747
"chr18",54676863,54749644,72782,"+","307401","Pde6a",-0.116624083107701,0.584099054201151,0.830523824609336
"chr18",54758900,54860318,101419,"-","291567","Ppargc1b",-0.107182362221691,0.395696094220587,0.711754981939795
"chr18",54858537,54858649,113,"+","100526621","Mir3557",0.102732715128645,0.70089660582426,0.885317739818371
"chr18",54858559,54858623,65,"-","100314258","Mir378",0.018591885098594,0.982736633637947,0.995467565977976
"chr18",54949108,55000669,51562,"-","307398","Arhgef37",-0.147625989034242,0.0885069289607171,0.37568054475067
"chr18",55017546,55040436,22891,"+","113927","Csnk1a1",0.0573012964622583,0.266166086824339,0.606684713196862
"chr18",55099640,55099727,88,"-","100314036","Mir145",0.0756748315009459,0.919650524713616,0.974193862485543
"chr18",55101006,55101110,105,"-","100314035","Mir143",-0.208129176592917,0.0600525909523957,0.316164561726124
"chr18",55141194,55145565,4372,"+","116472","Il17b",-0.439526563369821,0.0636013416531697,0.32345152022507
"chr18",55150637,55161295,10659,"-","307396","Pcyox1l",-0.0830500029062756,0.0748822585088523,0.349684504986304
"chr18",55167831,55180073,12243,"-","688777","Grpel2",0.00111411182922891,0.117349428772039,0.426188186883376
"chr18",55183786,55244146,60361,"-","291565","Afap1l1",-0.459867495986693,0.00801254707376718,0.133158944895324
"chr18",55257583,55376380,118798,"-","307395","Ablim3",-0.164525439699917,0.197991069049744,0.537180760350839
"chr18",55642459,55644501,2043,"-","24176","Adrb2",-0.0941737282824938,0.118772844760248,0.428698425602245
"chr18",55783265,55908475,125211,"+","25324","Htr4",-0.14293895484547,0.144522317595201,0.467712630272367
"chr18",55956951,56003961,47011,"-","307390","Fbxo38",-0.253189993508702,0.0349152331168267,0.24790299260603
"chr18",56046227,56049699,3473,"-","408237","Spink7",0.0994978531216846,0.24784591808406,0.587176272645654
"chr18",56064839,56206257,141419,"-","689570","Spink13",-0.208731744234017,0.0332243292832272,0.243865453047682
"chr18",56440407,56459158,18752,"+","307382","Napg",0.42142976955215,0.000899633064261919,0.0496893209192933
"chr18",57128281,57155139,26859,"-","140922","Txnl1",0.456444598238003,0.0363005995902696,0.251779457062662
"chr18",57177516,57446188,268673,"+","66031","Wdr7",0.295351894029614,0.0374474590331053,0.255068341417069
"chr18",57754349,57760839,6491,"+","25547","St8sia3",0.165405399726535,0.229481929247589,0.567996922699097
"chr18",57827117,57827989,873,"-","291558","RGD1562699",0.162588903418029,0.938533307834347,0.980649905234789
"chr18",57945123,57978327,33205,"-","361338","Fech",0.0640141877686416,0.492964942583521,0.777762369148467
"chr18",57989309,58005588,16280,"-","291556","Nars1",-0.103584724455505,0.4840125951485,0.772373718459266
"chr18",58018268,58099197,80930,"-","291555","Atp8b1",-0.124061598139114,0.481436704077458,0.770166221009049
"chr18",58394977,58723137,328161,"+","291553","Nedd4l",-0.0471156786590121,0.603789789721977,0.839084364293114
"chr18",58732934,58770726,37793,"+","502176","NA_502176",-0.0758560851471212,0.0160336445772277,0.178390687692024
"chr18",58758690,58758798,109,"-","100526608","Mir3591",-0.0814392867438838,0.222727016945328,0.561632826388384
"chr18",58758703,58758787,85,"+","100314023","Mir122",0.211405386196999,0.171556326009757,0.503532913654731
"chr18",59096693,59203666,106974,"+","307362","Zfp532",-0.0448358522204418,0.0312357938247766,0.23784740714187
"chr18",59212354,59263722,51369,"+","291549","Oacyl",-0.418940896291628,0.000969778514775674,0.0519270462584647
"chr18",59320932,59337272,16341,"+","266758","Sec11c",0.0877906953061396,0.797353386196772,0.928744377648335
"chr18",59388679,59402061,13383,"+","171101","Grp",-0.0227983610670946,0.0272928875153283,0.22217837516563
"chr18",59463737,59467431,3695,"-","114213","Rax",-0.406310101066906,0.0906042311798143,0.378448560994345
"chr18",59482015,59497778,15764,"-","361342","Cplx4",0.0218813803512974,0.254105881263085,0.594114104547128
"chr18",59510736,59530848,20113,"-","116666","Lman1",-0.177810584645696,0.00325068648622302,0.0920879754963817
"chr18",59986187,59990174,3988,"+","492821","Pmaip1",0.0873838084534684,0.481325827626024,0.770059496863472
"chr18",60419832,60421719,1888,"-","25635","Mc4r",-0.0145448360493955,0.321407040147753,0.654235617533684
"chr18",60622311,60762599,140289,"+","24611","Gnal",0.223931291728115,0.268920898350066,0.609721607629149
"chr18",60740349,60742879,2531,"+","689364","Chmp1b",0.118008489958567,0.402272259573615,0.715938633754745
"chr18",60763418,60781553,18136,"-","361344","Mppe1",0.0279198287218809,0.867589351497587,0.956551153847674
"chr18",60834206,60865297,31092,"+","282636","Impa2",0.121017600654549,0.919576674577557,0.974193862485543
"chr18",60894917,60920481,25565,"+","291541","Cidea",0.0215081583176769,0.76952908240291,0.916056117391927
